18	0.003259342578009975
737	0.0022662435859758493
118	0.0015260119680144527
1719	0.00149373601613907
136	0.0014283886846595546
790	0.001414722376256151
143	0.0014065689950870691
40	0.00131332616497081
1619	0.0011045718696642754
725	0.0010766532612664782
849	0.0010697487441579698
401	0.0010413663584769198
27	0.001029670099339541
1179	0.001023961430995754
1401	0.0010052007623808032
77	0.0010047188436716726
1191	9.917706058325299E-4
128	9.831710476671002E-4
135	9.82655667815688E-4
4415	9.595484404852026E-4
